prospect_id,lead_number,lead_origin,lead_source,do_not_email,do_not_call,totalvisits,total_time_spent_on_website,page_views_per_visit,last_activity,country,specialization,how_did_you_hear_about_x_education,what_is_your_current_occupation,what_matters_most_to_you_in_choosing_a_course,search,magazine,newspaper_article,x_education_forums,newspaper,digital_advertisement,through_recommendations,receive_more_updates_about_our_courses,tags,lead_quality,update_me_on_supply_chain_content,get_updates_on_dm_content,lead_profile,city,asymmetrique_activity_index,asymmetrique_profile_index,asymmetrique_activity_score,asymmetrique_profile_score,i_agree_to_pay_the_amount_through_cheque,a_free_copy_of_mastering_the_interview,last_notable_activity,converted,Conversion_Probability,Converted_Prediction,Recommended_Pitch_Persona
8a63af53-ff02-47b7-93d7-e02f11759438,616173,Landing Page Submission,Google,No,No,4,952,4.0,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Other Leads,Other Metro Cities,,,,,No,No,Email Opened,0,0.5954794859521689,1,Brand Loyalist
f5c06a26-829b-43a3-8330-924cce7b1766,622158,Landing Page Submission,Direct Traffic,No,No,3,1563,3.0,Email Opened,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened,1,0.5945676079559687,1,Aggressive Growth Chaser
a9ca0aa1-9dcd-4652-8536-5174b1791b64,628462,Landing Page Submission,Organic Search,No,No,8,1288,8.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities,,,,,No,Yes,SMS Sent,1,0.5943215044413125,1,Brand Loyalist
c7b3f55a-5f66-4502-8c26-f613cb3bfaac,611153,Landing Page Submission,Direct Traffic,No,No,2,1380,2.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,0,0.5936085577491993,1,Brand Loyalist
726b6893-2fac-43fe-a146-cb3665429e13,597904,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,1,0.5919527351013574,1,Conservative Wealth Preserver
b244b8f2-4b50-4cc2-878b-7c69298e7253,613330,API,Direct Traffic,No,No,5,1533,2.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,0,0.5916871775107273,1,Aggressive Growth Chaser
fc206d58-51b5-4fe9-bfb6-c6c89fd1f36f,594428,Landing Page Submission,Direct Traffic,No,No,5,484,5.0,SMS Sent,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,12.0,18.0,No,No,SMS Sent,1,0.5916858547089664,1,Conservative Wealth Preserver
09504411-f6c7-42d3-ae27-b4823d7119b7,601726,Landing Page Submission,Organic Search,No,No,8,94,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened,1,0.5912283425961834,1,Conservative Wealth Preserver
01869caf-451c-43b8-9a05-ffdea2627fe2,606192,Landing Page Submission,Direct Traffic,No,No,3,110,3.0,Page Visited on Website,India,E-COMMERCE,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Tier II Cities,,,,,No,Yes,Modified,1,0.5900711257077035,1,Conservative Wealth Preserver
aca20493-5ed4-410c-99f4-b589043da0f6,589598,Landing Page Submission,Organic Search,No,No,3,1243,3.0,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Other Cities,01.High,02.Medium,16.0,13.0,No,Yes,Email Opened,0,0.5898518858243016,1,Brand Loyalist
88e60746-8737-41f5-b8e2-2a27c50f514e,599500,Landing Page Submission,Organic Search,No,No,4,1199,2.0,SMS Sent,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent,1,0.5896524574031844,1,Brand Loyalist
e8b2207a-2acf-4605-b26b-119e51488c60,602617,Landing Page Submission,Direct Traffic,No,No,6,464,6.0,SMS Sent,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,1,0.5884432109967159,1,Conservative Wealth Preserver
5c31385a-070b-41a9-bc77-0d6f83b23749,654093,API,Google,No,No,4,1313,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,0,0.5879912171710042,1,Brand Loyalist
fbe9c602-eb4d-49c9-84fb-0276a505d36c,620221,Landing Page Submission,Google,No,No,5,1096,2.5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,0,0.5878472630492529,1,Brand Loyalist
f6996ab7-4a00-46c6-9d85-500c63d787d3,622575,Landing Page Submission,Direct Traffic,No,No,4,116,4.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,1,0.5868712826542576,1,Conservative Wealth Preserver
6546517e-e32d-45a9-b7bf-afdae5a461a2,581513,Landing Page Submission,Google,No,No,6,1070,3.0,SMS Sent,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14.0,16.0,No,No,Modified,1,0.5856196536296354,1,Brand Loyalist
966d6862-0652-4c39-b4c3-434ff045f532,622371,Landing Page Submission,Direct Traffic,No,No,2,1284,2.0,Email Opened,United States,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified,1,0.5856055301575018,1,Brand Loyalist
a7a2e27c-8fde-4251-be16-8c377f58c044,621353,API,Google,Yes,No,3,170,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5851930078470194,1,Conservative Wealth Preserver
85347e60-fb6b-4f2f-87e1-0b5be1c33a59,653523,Landing Page Submission,Referral Sites,No,No,6,1505,6.0,Page Visited on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,01.High,02.Medium,16.0,15.0,No,Yes,Page Visited on Website,1,0.5849526302939801,1,Aggressive Growth Chaser
05a74ce7-63c2-42fd-8bd0-f1010ef41c8a,584683,Landing Page Submission,Direct Traffic,No,No,3,1011,3.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,13.0,No,Yes,Modified,1,0.5847926714817092,1,Brand Loyalist
f6267808-6515-49f4-8742-78c60824370e,622400,Landing Page Submission,Google,No,No,3,1137,1.5,SMS Sent,India,Operations Management,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Metro Cities,,,,,No,No,SMS Sent,1,0.5844880140892227,1,Brand Loyalist
7c519ed2-5d80-4d7b-a095-52f5b09af6fc,654469,API,Referral Sites,No,No,3,1641,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Modified,0,0.584192492381027,1,Aggressive Growth Chaser
80f4c1c9-8ab2-469d-99cb-d953616706ca,594137,Landing Page Submission,Direct Traffic,No,No,5,1816,5.0,Page Visited on Website,India,Supply Chain Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13.0,16.0,No,No,Page Visited on Website,1,0.583678160947385,1,Aggressive Growth Chaser
ac6b0350-3345-4781-b2e2-521058b6d8d5,599313,API,Google,No,No,3,270,1.5,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5788000285697044,1,Conservative Wealth Preserver
f13e23cf-2516-4b10-8d26-30e35645817f,625523,Landing Page Submission,Direct Traffic,No,No,2,1475,2.0,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Modified,1,0.5784976994313625,1,Brand Loyalist
ca5d700f-5fee-474a-8a36-b0f1f0dc6253,583640,API,Google,No,No,7,859,1.75,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,0,0.5761633065715448,1,Brand Loyalist
2e7edb38-1451-480f-a3be-94856934f20b,601478,Landing Page Submission,Google,No,No,7,1662,3.5,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened,1,0.573471065055253,1,Aggressive Growth Chaser
6c7af295-b2f5-4407-8534-78dfebd429ef,597513,Landing Page Submission,Direct Traffic,No,No,16,1226,2.0,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened,1,0.573432569878323,1,Brand Loyalist
0ecfd73f-3a98-4991-a785-5b8cd096a03c,612428,Landing Page Submission,Direct Traffic,No,No,6,548,2.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1,0.5718577420373502,1,Conservative Wealth Preserver
7e016eb1-f63e-43be-9b09-b49c1136f602,629449,Landing Page Submission,Google,No,No,10,216,1.25,Email Opened,India,Travel and Tourism,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Email Opened,1,0.5702478494289184,1,Conservative Wealth Preserver
f73c606a-63fb-421f-a45e-a285455cf9f8,616706,Landing Page Submission,Direct Traffic,No,No,5,36,5.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.5701863080586352,1,Conservative Wealth Preserver
cc7e4d5a-dab8-41f0-8adc-299993853406,654594,Landing Page Submission,Direct Traffic,No,No,7,1172,3.5,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,1,0.5690695331884505,1,Brand Loyalist
15896120-0327-434b-ae06-e022271a47d6,615013,Lead Add Form,Reference,Yes,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5677642426482314,1,Conservative Wealth Preserver
d98a592e-a610-4662-a3cc-c5733a9c6302,632876,API,Organic Search,No,No,5,579,5.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5669020229308672,1,Conservative Wealth Preserver
001e6e14-2183-47ab-a405-108e44bc2e66,591572,Landing Page Submission,Google,No,No,3,329,3.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,1,0.5659527649254885,1,Conservative Wealth Preserver
f4f94e42-16f3-47b5-946a-11b7909421f0,656231,API,Google,No,No,2,1268,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Email Opened,0,0.5649145312378326,1,Brand Loyalist
1d5c22e0-2cd2-4937-919d-3a4dbf31191f,637014,API,Google,No,No,3,342,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,SMS Sent,1,0.5648567960798756,1,Conservative Wealth Preserver
df976c68-e2b2-4790-aff3-4f4e59f86a14,602788,API,Google,Yes,No,2,1395,2.0,Unsubscribed,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Unsubscribed,1,0.5646516031450757,1,Brand Loyalist
970997d7-12e5-43c7-b3f3-95cb14acfcd8,619786,Landing Page Submission,Direct Traffic,No,No,2,1436,2.0,SMS Sent,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified,1,0.5643910109280289,1,Brand Loyalist
7bb2703d-ae86-49fc-9956-d750f735e96b,598825,Landing Page Submission,Direct Traffic,No,No,3,1321,3.0,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,0,0.5616337041422725,1,Brand Loyalist
ce725c59-d4d8-4340-a0f6-6990a8871ce5,580323,Landing Page Submission,Direct Traffic,No,No,2,1249,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified,1,0.5611853478375649,1,Brand Loyalist
07c3952c-5a62-4ac8-ac1f-5a74bc4dfb51,598481,API,Organic Search,No,No,4,1144,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,0,0.5584433343835693,1,Brand Loyalist
cf302bc1-ca65-40d3-a354-a7166f68e6e9,659036,Landing Page Submission,Direct Traffic,No,No,1,1808,1.0,Converted to Lead,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Thane & Outskirts,02.Medium,02.Medium,14.0,14.0,No,Yes,Modified,1,0.5582025839501875,1,Aggressive Growth Chaser
68e53bdc-b66d-48ef-8592-973a8a65377e,579764,API,Google,No,No,6,228,6.0,SMS Sent,India,Retail Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,15.0,16.0,No,No,Modified,0,0.5571538530547199,1,Conservative Wealth Preserver
589fca96-4c99-4727-8519-8e57b842b49b,630712,API,Google,No,No,2,130,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Select,,,,,No,No,Modified,0,0.5558069141506551,1,Conservative Wealth Preserver
4cb698d1-7c09-4bcf-8438-80bce19cf19c,584681,Landing Page Submission,Google,No,No,4,690,2.0,SMS Sent,India,Hospitality Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified,1,0.5553754928906237,1,Conservative Wealth Preserver
32942885-66e9-4ae9-bad0-b7f1e619999a,629871,Landing Page Submission,Google,No,No,5,375,5.0,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,0,0.5544260001862846,1,Conservative Wealth Preserver
c3bb1471-53d5-4244-b2e5-4bbb543835c1,579735,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Modified,0,0.5537854942367034,1,Conservative Wealth Preserver
13f742fd-4080-437b-9d7a-39de1bf83747,621183,Landing Page Submission,Google,No,No,4,1524,2.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,No,Email Opened,0,0.5527698938081794,1,Aggressive Growth Chaser
2a6f77a8-e6fc-417b-b388-7834a6303fac,594496,API,Google,No,No,10,932,2.5,Page Visited on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified,1,0.5521259783789049,1,Brand Loyalist
2c0cc21f-0a04-4ccb-8cc1-7ee1b3af5883,616749,API,Google,No,No,2,67,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,0,0.551125600107339,1,Conservative Wealth Preserver
80433283-b83a-4eb5-929c-8f7062745537,632611,API,Google,No,No,2,70,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.551125600107339,1,Conservative Wealth Preserver
311c6c71-513e-4a70-a9bf-896673e94304,600379,API,Organic Search,No,No,3,1405,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,0,0.5508065473342812,1,Brand Loyalist
ff4fe1dc-aa7e-4ed2-b692-02e8887e0066,619276,Landing Page Submission,Direct Traffic,No,No,3,1552,3.0,Email Opened,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Tier II Cities,,,,,No,Yes,Email Opened,1,0.5500581212244191,1,Aggressive Growth Chaser
bcace936-2436-4a74-ac45-60ba6f1d1f36,619497,Landing Page Submission,Google,No,No,4,409,4.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,Email Opened,1,0.5500130231022136,1,Conservative Wealth Preserver
e966ccd6-d752-482d-b834-4a01ee6ee7a3,620832,Landing Page Submission,Direct Traffic,No,No,2,1478,2.0,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Tier II Cities,,,,,No,Yes,Email Opened,0,0.5489651757372315,1,Brand Loyalist
c9ae4a13-5003-436a-9e67-76a51b80e57e,604462,Landing Page Submission,Google,No,No,3,873,3.0,Email Opened,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,1,0.545948980173963,1,Brand Loyalist
3b04cd8a-a996-4bf2-874b-1183770af66b,595012,Landing Page Submission,Organic Search,No,No,6,428,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened,1,0.5459440392958715,1,Conservative Wealth Preserver
cb0763b8-da8b-4990-be6e-622994e26a32,637650,Landing Page Submission,Google,No,No,2,1059,2.0,SMS Sent,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified,1,0.5458186943488708,1,Brand Loyalist
5bc1c495-f607-4477-9c20-d5efef797e8c,594120,Landing Page Submission,Organic Search,No,No,5,244,5.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Might be,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent,0,0.5446561000215467,1,Conservative Wealth Preserver
2c80d309-4395-4b83-801c-588331be24b3,585281,API,Google,No,No,2,1580,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,0,0.5432996067574077,1,Aggressive Growth Chaser
6e08a1d7-b3e8-40a8-948f-09c85257c62b,616844,Landing Page Submission,Google,No,No,4,1579,4.0,SMS Sent,India,E-COMMERCE,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,SMS Sent,0,0.5426802790436991,1,Aggressive Growth Chaser
1bef6e42-bb66-45f9-a6e1-6ba5672477c8,599990,API,Organic Search,No,No,2,576,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5381808720975321,1,Conservative Wealth Preserver
112b6c91-779b-408e-b759-1c8aeb6e2422,637420,API,Organic Search,No,No,3,1182,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,0,0.5380528342818124,1,Brand Loyalist
4bd3b796-9248-40e7-88f2-14e6b34529f1,590313,Landing Page Submission,Direct Traffic,No,No,7,438,2.33,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent,1,0.5342048121489504,1,Conservative Wealth Preserver
bfe27a1d-ff5c-477d-a0e0-3c5c871b1a4d,595825,Landing Page Submission,Organic Search,No,No,9,1354,3.0,Email Opened,United Arab Emirates,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Other Cities,,,,,No,Yes,Modified,1,0.5336407356316772,1,Brand Loyalist
7d950033-775f-4f51-8c63-f7d39dc11539,595797,Landing Page Submission,Direct Traffic,No,No,5,1763,1.67,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities,,,,,No,Yes,SMS Sent,1,0.5327841696867226,1,Aggressive Growth Chaser
668847f3-71b7-4561-b4e3-67178d977223,643810,API,Google,No,No,2,1615,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,0,0.5325061165745866,1,Aggressive Growth Chaser
61eb8da1-f92c-40da-8ff5-87fc6b4f0143,618917,Landing Page Submission,Direct Traffic,No,No,2,454,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened,1,0.5324856019578817,1,Conservative Wealth Preserver
ad5bc28c-0aaa-4cad-adf5-ff7b6670c645,652410,Landing Page Submission,Direct Traffic,No,No,2,980,2.0,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,1,0.5310138155619522,1,Brand Loyalist
aca5eceb-adff-47b9-a62b-bb857270859a,601226,Landing Page Submission,Direct Traffic,No,No,2,1083,2.0,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,1,0.528123507670523,1,Brand Loyalist
7cf260fb-5964-4d82-88fa-b4df0a0d7be3,626497,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5272910810835365,1,Conservative Wealth Preserver
12d9d849-3f37-4f3b-b984-f9d37034e95f,609383,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,SMS Sent,0,0.5272910810835365,1,Conservative Wealth Preserver
b0805564-42ca-47f6-8a00-b8ff39927302,619478,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified,0,0.5272910810835365,1,Conservative Wealth Preserver
24c94d8d-3f76-46dd-89ff-83dc912a5d8b,611316,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5272910810835365,1,Conservative Wealth Preserver
67a16685-9649-47da-8fa4-216089cd4139,595243,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.5272910810835365,1,Conservative Wealth Preserver
49fd74ef-98cf-437f-be6b-3fd85843666f,602380,Landing Page Submission,Google,Yes,No,3,531,3.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,In confusion whether part time or DLP,Not Sure,No,No,Select,Mumbai,,,,,No,No,Modified,1,0.5270863936070141,1,Conservative Wealth Preserver
b60914e2-c145-4dd1-945d-c2ae38159bc1,645458,Landing Page Submission,Direct Traffic,No,No,2,816,2.0,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Other Cities,02.Medium,02.Medium,14.0,13.0,No,Yes,Email Opened,1,0.5266378181380472,1,Brand Loyalist
41fb4763-03cc-4e7f-b1d7-aa4a68395757,582833,Landing Page Submission,Direct Traffic,No,No,5,869,5.0,SMS Sent,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,0,0.5264151340994611,1,Brand Loyalist
8e86903e-7642-46ad-9971-8e77e7d41dd6,632714,Landing Page Submission,Direct Traffic,No,No,6,920,2.0,Page Visited on Website,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Thane & Outskirts,,,,,No,Yes,Page Visited on Website,1,0.5257440062729719,1,Brand Loyalist
762ac94b-18a8-4fbf-b39e-8f1caf0b8986,588794,Landing Page Submission,Google,No,No,3,1286,1.5,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,0,0.5240535074811034,1,Brand Loyalist
7f3ace82-0644-4790-80e7-1553e73b32ef,639434,API,Google,No,No,2,884,2.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,0,0.520754050686895,1,Brand Loyalist
