Prospect ID,Lead Origin,Lead Source,Total Time Spent on Website,Last Activity,Converted,AI_Conversion_Probability,Lead_Tier,Recommended_Asset_Class
94f0c281-fde5-4b93-872b-3da5ea9e6cbe,Landing Page Submission,Direct Traffic,204,Olark Chat Conversation,0,0.25884325843994316,Tier 3: Cold,Debt Scheme
62beb7b0-d7d0-4678-9996-a4c58ec3b69d,API,Olark Chat,0,Email Link Clicked,0,0.4077642746555383,Tier 3: Cold,Debt Scheme
0ac329f5-112b-4956-b949-6fd3b1ff0278,Landing Page Submission,Direct Traffic,111,Email Opened,1,0.7150701684580423,Tier 2: Nurture,Debt Scheme
f755761c-1c67-43c6-b206-b531ba0ebdf0,Landing Page Submission,Google,752,Email Opened,1,0.9493268636486694,Tier 1: Hot,Debt Scheme
bad2625c-31f7-48da-bb7d-812c08673014,API,Direct Traffic,1441,SMS Sent,1,0.8328934612818639,Tier 1: Hot,Equity Scheme
f4b0db33-7744-4d0b-872a-f6509c92cf2c,API,Olark Chat,0,Email Opened,0,0.27368231085448286,Tier 3: Cold,Debt Scheme
0e6b4215-aac6-4fc2-bb86-1e18832a894c,API,Olark Chat,0,Email Opened,0,0.41509695949469205,Tier 3: Cold,Debt Scheme
2a6f77a8-e6fc-417b-b388-7834a6303fac,API,Google,932,Page Visited on Website,1,0.8400740927247456,Tier 1: Hot,Debt Scheme
f3e8d64e-7d7c-42af-a190-2cf4b9932cc3,API,Organic Search,869,SMS Sent,1,0.9571811464459982,Tier 1: Hot,Debt Scheme
64d5bfaa-c26f-47b4-88a8-8bb7f7337acf,Landing Page Submission,Google,1529,Email Opened,1,0.8097207986879675,Tier 1: Hot,Equity Scheme
b9d9fd24-13b3-4cb7-a378-ec2bb5bb1446,API,Olark Chat,0,SMS Sent,0,0.37253613271295455,Tier 3: Cold,Debt Scheme
448e1eb7-6bfc-466c-b9a8-9e7e4fe4d8d9,Lead Add Form,Reference,0,SMS Sent,1,0.7280774319862934,Tier 2: Nurture,Debt Scheme
6ce5f20c-65cd-45a5-a8dc-ba71ae969bf8,API,Olark Chat,1186,SMS Sent,1,0.8380564436238079,Tier 1: Hot,Equity Scheme
fc206d58-51b5-4fe9-bfb6-c6c89fd1f36f,Landing Page Submission,Direct Traffic,484,SMS Sent,1,0.9875889807138933,Tier 1: Hot,Debt Scheme
5291acaf-5908-4c4b-aa06-df6a3f6b23ea,API,Google,837,SMS Sent,1,0.9234269628097777,Tier 1: Hot,Debt Scheme
d5388515-4be2-4777-b2e6-2fc26375ccf3,API,Organic Search,1228,SMS Sent,1,0.7610532616477778,Tier 2: Nurture,Equity Scheme
70738f8e-35f4-410d-93c7-58c7fd7e86f8,Landing Page Submission,Google,228,Page Visited on Website,0,0.22074399599355743,Tier 3: Cold,Debt Scheme
69e2c5e1-0edb-4698-8cd8-cd67338f4559,API,Olark Chat,0,Email Opened,0,0.33448221335107803,Tier 3: Cold,Debt Scheme
33074f07-98eb-4193-9c75-fe317a088f8e,API,Google,1314,Email Link Clicked,0,0.19022918175744408,Tier 3: Cold,Equity Scheme
9daaa260-11e8-48eb-a04a-9fb938f78530,Landing Page Submission,Google,1098,Email Opened,1,0.9262243668831398,Tier 1: Hot,Equity Scheme
52a77da8-9cc3-4c1a-96dd-e00fc9370a65,API,Olark Chat,0,Email Opened,0,0.3501527706332992,Tier 3: Cold,Debt Scheme
48520cc0-e3b6-4179-9263-e53b9ef4b80e,Landing Page Submission,Direct Traffic,124,Page Visited on Website,0,0.2824881576920273,Tier 3: Cold,Debt Scheme
d8688380-73c8-4aa0-b14a-22eadf225893,Landing Page Submission,Direct Traffic,419,Converted to Lead,0,0.3391468136478364,Tier 3: Cold,Debt Scheme
80092c24-d698-4cc1-a59c-6e669b7da2ca,Landing Page Submission,Direct Traffic,861,Email Opened,1,0.8718447730017997,Tier 1: Hot,Debt Scheme
f33166e8-d8d3-4e8c-b9d0-8a1922c35910,Lead Add Form,Reference,938,Email Opened,1,0.8101780443789842,Tier 1: Hot,Debt Scheme
2726ac02-c065-43a9-bd93-0aa44276b383,API,Direct Traffic,306,Email Opened,1,0.8455613184264495,Tier 1: Hot,Debt Scheme
df3b339f-ed14-4ab7-91a6-7abdae6f8d0b,API,Google,699,SMS Sent,1,0.8754706634969457,Tier 1: Hot,Debt Scheme
317900fc-7ffc-4794-a6ce-7fcaebdb014f,Landing Page Submission,Google,666,SMS Sent,1,0.8623682542352777,Tier 1: Hot,Debt Scheme
77414b08-d804-463c-b59e-6ddbb7804b33,Landing Page Submission,Direct Traffic,1107,Email Opened,0,0.3504078372771933,Tier 3: Cold,Equity Scheme
4b41300e-65b2-4456-8dd9-cd7f8f5b208d,Landing Page Submission,Google,98,Form Submitted on Website,0,0.38207527815581294,Tier 3: Cold,Debt Scheme
3acc1a20-3f8d-4f51-9355-0106187aa723,Landing Page Submission,Google,1839,Email Opened,1,0.7511594540240869,Tier 2: Nurture,Equity Scheme
ee19e684-aa15-4c2b-b97f-e5ab9ccc8783,API,Olark Chat,0,Email Link Clicked,0,0.2052171959494747,Tier 3: Cold,Debt Scheme
5d454292-0a77-4654-bb42-6ec0829f5c60,Landing Page Submission,Direct Traffic,932,Email Opened,1,0.8571104927828944,Tier 1: Hot,Debt Scheme
db55c1db-8f1f-48a9-a75c-b951ff80e507,Landing Page Submission,Direct Traffic,86,Converted to Lead,0,0.3434548110062404,Tier 3: Cold,Debt Scheme
234f4313-400b-4895-a000-c8c7358b2735,Landing Page Submission,Organic Search,89,Email Opened,0,0.3464348895391075,Tier 3: Cold,Debt Scheme
6808316c-cc80-43a0-aa7f-8c1767ea9e90,Landing Page Submission,Direct Traffic,37,Olark Chat Conversation,0,0.33894447667154287,Tier 3: Cold,Debt Scheme
25eb7957-6257-441e-a915-198883fef5b3,Landing Page Submission,Direct Traffic,1348,Email Opened,1,0.974719000778719,Tier 1: Hot,Equity Scheme
b9eaa77d-1939-4ae1-94d7-3c370ea122b5,API,Google,150,Converted to Lead,0,0.2381987860412874,Tier 3: Cold,Debt Scheme
bb8e9fc5-3f58-4fef-8483-10ad1d489490,Landing Page Submission,Direct Traffic,712,SMS Sent,0,0.1891861682755335,Tier 3: Cold,Debt Scheme
d9bbf074-c946-4550-9310-03a36060806c,Landing Page Submission,Direct Traffic,1764,Email Opened,1,0.8503358917235889,Tier 1: Hot,Equity Scheme
29e150a8-46ae-4768-bf6d-80e1a8a9b002,Landing Page Submission,Google,287,Email Opened,0,0.342402082788917,Tier 3: Cold,Debt Scheme
80f4c1c9-8ab2-469d-99cb-d953616706ca,Landing Page Submission,Direct Traffic,1816,Page Visited on Website,1,0.970856351368659,Tier 1: Hot,Equity Scheme
c73bcc63-a13f-4467-9f1d-d29bb50e5682,API,Olark Chat,0,Email Opened,0,0.42822730037537354,Tier 3: Cold,Debt Scheme
5bc1c495-f607-4477-9c20-d5efef797e8c,Landing Page Submission,Organic Search,244,SMS Sent,0,0.389340206285008,Tier 3: Cold,Debt Scheme
44299d2f-d2f5-4bb0-b7ed-9034363db1ae,API,Olark Chat,0,Email Opened,0,0.4001270089850396,Tier 3: Cold,Debt Scheme
e85a06a5-ae62-4061-b7be-60e609ab63a3,Lead Add Form,Reference,0,Email Opened,1,0.8111176958821464,Tier 1: Hot,Debt Scheme
0349b6df-3288-4d76-ae58-58b788a2563f,API,Olark Chat,0,Email Opened,0,0.24301173975313403,Tier 3: Cold,Debt Scheme
8f9e3045-9051-4329-a531-a8dc6d1551af,Landing Page Submission,Direct Traffic,1403,Unsubscribed,0,0.39634525317264035,Tier 3: Cold,Equity Scheme
200f37a6-28dd-4c5c-9f2d-5e2f9feb7808,Lead Add Form,Reference,884,Email Opened,1,0.7495227954009677,Tier 2: Nurture,Debt Scheme
405e00c7-6091-4cee-bac7-6acc19923e00,Landing Page Submission,Organic Search,3,SMS Sent,1,0.7774908696909615,Tier 2: Nurture,Debt Scheme
9b43b840-3163-4015-9f18-b4644c8d9aeb,Landing Page Submission,Direct Traffic,60,Page Visited on Website,0,0.3747119881323475,Tier 3: Cold,Debt Scheme
a9b4f35e-6df5-4ed4-9753-f35753c08195,Lead Add Form,Reference,0,Email Opened,1,0.742761636053579,Tier 2: Nurture,Debt Scheme
618b4f84-d8c9-4644-8c39-0b1d4a515e51,API,Google,1599,SMS Sent,1,0.877380145937344,Tier 1: Hot,Equity Scheme
f8d86f30-d1fa-4cf2-a8b1-b8e10ff83652,Landing Page Submission,Google,1508,SMS Sent,1,0.8640667188998323,Tier 1: Hot,Equity Scheme
73666d8a-cac1-4ce8-bdd9-d6d693e8822c,API,Olark Chat,0,Email Opened,0,0.3637073985847369,Tier 3: Cold,Debt Scheme
e1318bd2-4ba9-4870-beb3-7d64a4b70403,Landing Page Submission,Direct Traffic,150,SMS Sent,0,0.18603134969725307,Tier 3: Cold,Debt Scheme
ed62264f-7666-4bf9-9cb6-5b9a825f1e67,Lead Add Form,Welingak Website,1162,SMS Sent,1,0.9645538227193351,Tier 1: Hot,Equity Scheme
260562de-2a20-4054-84d8-9078502bdf07,Landing Page Submission,Direct Traffic,1606,Email Opened,1,0.9743619292399611,Tier 1: Hot,Equity Scheme
8b62718b-8bec-4dae-a366-54cfaf02035b,Landing Page Submission,Google,30,Olark Chat Conversation,0,0.3932390019732603,Tier 3: Cold,Debt Scheme
d2810634-d322-4745-bcfd-68ff018e4fd5,Lead Add Form,Welingak Website,0,Email Opened,1,0.7381539389254128,Tier 2: Nurture,Debt Scheme
6d2fca73-452e-4817-8b11-72d01653a416,Landing Page Submission,Direct Traffic,193,Olark Chat Conversation,0,0.3440753233918197,Tier 3: Cold,Debt Scheme
28995bd2-4a29-4e3a-9c3e-4aa874a7fc93,Landing Page Submission,Google,497,Unsubscribed,0,0.17856817543145492,Tier 3: Cold,Debt Scheme
5fcc31b2-809d-4e31-a7aa-1000ec4e73d4,Landing Page Submission,Direct Traffic,178,SMS Sent,0,0.12395860929911497,Tier 3: Cold,Debt Scheme
0ebd0277-1050-47e2-8ddd-5042237ee129,API,Olark Chat,0,Olark Chat Conversation,0,0.268522787492288,Tier 3: Cold,Debt Scheme
7f21c876-0e07-40ee-9907-8b88c065df51,API,Organic Search,1184,SMS Sent,1,0.7319051391269876,Tier 2: Nurture,Equity Scheme
f91840ba-f9d4-45eb-a615-49e1a5c4ba1d,API,Google,1265,SMS Sent,1,0.97475411943734,Tier 1: Hot,Equity Scheme
b3a50ed3-79eb-4075-b30a-15f7dbb647b7,Landing Page Submission,Organic Search,1216,SMS Sent,1,0.8227738279317279,Tier 1: Hot,Equity Scheme
06860e0b-8ba8-4db5-8f30-19aa3de71405,Landing Page Submission,Direct Traffic,253,Email Opened,1,0.7026999843210825,Tier 2: Nurture,Debt Scheme
e14bc394-6eab-49bf-90a9-66e632dbebc2,API,Olark Chat,0,Olark Chat Conversation,1,0.8282941848169761,Tier 1: Hot,Debt Scheme
06160f50-09df-4e91-b612-b84534ff4ca7,API,Direct Traffic,79,Olark Chat Conversation,0,0.19973889715205906,Tier 3: Cold,Debt Scheme
cfac3f88-3c77-4d23-9b80-4ef5bebaf124,Landing Page Submission,Direct Traffic,338,Email Link Clicked,0,0.23229584067348658,Tier 3: Cold,Debt Scheme
7e2819e8-97f0-416b-bcb6-45ef14f0e11a,Lead Add Form,Welingak Website,1058,Email Opened,1,0.7981806679567448,Tier 2: Nurture,Equity Scheme
da28525a-77e2-4273-a4aa-e41de7c163da,API,Olark Chat,0,SMS Sent,1,0.8372961307422742,Tier 1: Hot,Debt Scheme
a6c263ff-a184-44dd-a167-83ee99fc1727,Landing Page Submission,Direct Traffic,1298,SMS Sent,1,0.8778194046155039,Tier 1: Hot,Equity Scheme
8cae6b25-42e9-40da-9222-5de739e559e2,API,Organic Search,1439,SMS Sent,0,0.21492522479655674,Tier 3: Cold,Equity Scheme
9ed7687b-e785-452d-afe2-45d09d6e8ce6,Landing Page Submission,Direct Traffic,1062,Email Opened,1,0.8919514571768593,Tier 1: Hot,Equity Scheme
d33314e9-cdb6-4696-b04e-d2d09cb9838f,Lead Add Form,Reference,0,SMS Sent,1,0.8258741718586724,Tier 1: Hot,Debt Scheme
219a7c59-b765-4b0f-89c2-f965e9fd5993,API,Direct Traffic,1324,SMS Sent,1,0.9376340775644059,Tier 1: Hot,Equity Scheme
271564a0-841b-42d8-b37e-9b2f9e0875d9,Landing Page Submission,Direct Traffic,42,Converted to Lead,0,0.37646909507798176,Tier 3: Cold,Debt Scheme
dc53e754-bc0e-42d6-a444-448dae6a0d24,API,Olark Chat,192,Olark Chat Conversation,0,0.11376182068396565,Tier 3: Cold,Debt Scheme
615e2bfd-f3c7-4de7-87a7-5d242648d038,API,Organic Search,1135,Email Opened,1,0.8542605634903095,Tier 1: Hot,Equity Scheme
7043c8fc-86d2-43a4-a6a3-32edcc60266b,Landing Page Submission,Direct Traffic,177,SMS Sent,1,0.7825084683253087,Tier 2: Nurture,Debt Scheme
647a6a0f-60be-4b83-8f94-62676b359a38,Landing Page Submission,Organic Search,1914,SMS Sent,1,0.7136477473843147,Tier 2: Nurture,Equity Scheme
27b56311-d3cd-4bb0-89aa-37b5bd86df79,API,Olark Chat,190,Olark Chat Conversation,0,0.4381966881640886,Tier 3: Cold,Debt Scheme
d269d00f-2a53-4c8b-a159-81c0154df49d,Landing Page Submission,Direct Traffic,126,Converted to Lead,0,0.27863139232010176,Tier 3: Cold,Debt Scheme
dbde2e43-1195-4234-b77f-220877a068df,Landing Page Submission,Organic Search,504,Converted to Lead,0,0.4454068964296022,Tier 3: Cold,Debt Scheme
c1b936d0-e5f9-40aa-b046-3ed795656549,API,Olark Chat,0,SMS Sent,1,0.9355999607109311,Tier 1: Hot,Debt Scheme
7b27d688-8eef-4805-a3ed-fb3c678cd92c,API,Organic Search,816,SMS Sent,1,0.947484762725713,Tier 1: Hot,Debt Scheme
fa17bbde-0801-426e-8561-22263943118b,API,Organic Search,233,Converted to Lead,0,0.15798210861674447,Tier 3: Cold,Debt Scheme
f03cacb7-c711-4d23-b918-f9384378b01f,Landing Page Submission,Google,132,SMS Sent,0,0.23829370967109856,Tier 3: Cold,Debt Scheme
a9cfa9ca-6600-4002-a855-171b841f46f2,Lead Add Form,Reference,0,SMS Sent,1,0.9621463889050679,Tier 1: Hot,Debt Scheme
299da80f-b5f9-4858-80a4-0262ae3e2313,Landing Page Submission,Google,269,SMS Sent,0,0.1339689458441822,Tier 3: Cold,Debt Scheme
70eff208-e6d8-4927-94b1-3fd6256f45c1,API,Olark Chat,0,Email Opened,0,0.2514310376917509,Tier 3: Cold,Debt Scheme
3f46b8d1-69fc-469c-a4ba-b877508baf82,API,Olark Chat,0,Email Opened,0,0.21834052008084695,Tier 3: Cold,Debt Scheme
5681a76e-83ef-4d84-a603-8b75fab0da36,Landing Page Submission,Direct Traffic,1613,Email Opened,0,0.14291672716010345,Tier 3: Cold,Equity Scheme
8debb6a1-f78d-4182-8271-1a893ed024dd,API,Olark Chat,0,Olark Chat Conversation,0,0.20364099571416813,Tier 3: Cold,Debt Scheme
9a79f56e-389f-4ff7-aa62-c98c0670af9d,Landing Page Submission,Google,1500,SMS Sent,1,0.8288991936135593,Tier 1: Hot,Equity Scheme
57aca410-6fbb-4c39-94df-d2612a7145f9,Landing Page Submission,Google,188,Email Opened,0,0.20571710292126907,Tier 3: Cold,Debt Scheme
adc6b676-8dd4-4a32-aa78-adc792f52248,Landing Page Submission,Organic Search,360,SMS Sent,0,0.34988439813471806,Tier 3: Cold,Debt Scheme
0ab5744c-b002-4981-aa13-388bd9f85841,Landing Page Submission,Organic Search,535,Page Visited on Website,0,0.31421647788021445,Tier 3: Cold,Debt Scheme
1f2af90a-a1b4-42c2-9a4e-462f0c886d93,API,Olark Chat,0,Email Opened,1,0.7001164477673485,Tier 2: Nurture,Debt Scheme
41dd059d-12a1-4b7d-b021-8f5af132adb2,API,Olark Chat,0,Olark Chat Conversation,0,0.18365897288128422,Tier 3: Cold,Debt Scheme
d3de46a6-11cc-421a-900b-cdb7af25aa0a,Landing Page Submission,Direct Traffic,1424,SMS Sent,1,0.7229823857776794,Tier 2: Nurture,Equity Scheme
e96f5622-2d52-47c9-8717-d971f4050695,API,Olark Chat,0,Olark Chat Conversation,0,0.307237524714865,Tier 3: Cold,Debt Scheme
bb0dc51a-1e28-424e-a0ce-a4f4bc7f7fed,Landing Page Submission,Direct Traffic,1360,Email Opened,1,0.8120085546367359,Tier 1: Hot,Equity Scheme
81972922-98fc-4b5b-93e7-0370c4c8ec90,Landing Page Submission,Direct Traffic,1457,SMS Sent,1,0.84060903451767,Tier 1: Hot,Equity Scheme
c55d9e62-5c48-4b41-bcfb-5261e4720345,Landing Page Submission,Google,144,Converted to Lead,0,0.14076196211207123,Tier 3: Cold,Debt Scheme
98d3af8d-8f2c-49b6-bb0a-4a619c747a27,API,Google,1809,Email Opened,1,0.7930065278454452,Tier 2: Nurture,Equity Scheme
f870692d-6f52-4c1e-99fe-f10c44424d05,API,Google,70,SMS Sent,0,0.25410954151316695,Tier 3: Cold,Debt Scheme
3f744cff-31ca-46df-8db7-1afe38f87a8b,API,Google,772,SMS Sent,0,0.3188229126100255,Tier 3: Cold,Debt Scheme
e71ead55-5b5f-4d75-be96-18236f95b052,Landing Page Submission,Direct Traffic,1762,Olark Chat Conversation,1,0.7067955570565425,Tier 2: Nurture,Equity Scheme
594d8558-69bf-4bf8-8c7e-4d94ebec8ea3,API,Olark Chat,0,Email Opened,0,0.40539828142528717,Tier 3: Cold,Debt Scheme
2093405d-0425-4984-9f65-66b18ed082c3,Landing Page Submission,Direct Traffic,55,Email Opened,0,0.2914271983568738,Tier 3: Cold,Debt Scheme
525bc35d-8098-42fb-836b-4389cef11f14,API,Google,641,Email Opened,0,0.26827349628218966,Tier 3: Cold,Debt Scheme
6b1e5f9d-e65b-48b4-951c-7057988e690e,API,Olark Chat,0,Olark Chat Conversation,0,0.4236103466475994,Tier 3: Cold,Debt Scheme
cc80bf19-7a78-4f7d-950b-b8b614c0c203,Landing Page Submission,Direct Traffic,1187,Email Link Clicked,0,0.35189135861587406,Tier 3: Cold,Equity Scheme
f6b6902a-a288-4ad3-abef-405e8162c96c,API,Organic Search,1195,Email Opened,0,0.13904246757140007,Tier 3: Cold,Equity Scheme
fb2a3eb8-41c7-411b-9a22-3b2885e9af7a,Landing Page Submission,Organic Search,195,Email Opened,0,0.16219656141888492,Tier 3: Cold,Debt Scheme
3e70f43c-8d6d-4347-96a0-f87e8a0c441c,Landing Page Submission,Direct Traffic,237,Email Bounced,0,0.37549300202880465,Tier 3: Cold,Debt Scheme
0895aea1-0545-45fb-a308-83e72e8f947b,Landing Page Submission,Direct Traffic,211,Email Opened,0,0.392547962412984,Tier 3: Cold,Debt Scheme
9ef58883-c639-4754-9398-9b3fd1c75f5b,API,Olark Chat,0,Email Opened,0,0.2908167901816038,Tier 3: Cold,Debt Scheme
843e01a2-d0f8-4a37-b4b2-b18e93736f33,API,Organic Search,104,Email Opened,0,0.2940593297533237,Tier 3: Cold,Debt Scheme
9a0a3dcc-6e20-4f73-ae6e-61f767148b80,API,Google,28,Email Link Clicked,1,0.846180323127043,Tier 1: Hot,Debt Scheme
81a1bb0e-afdc-4d77-84bf-501afeed0e86,API,Google,23,Converted to Lead,0,0.2536905209989238,Tier 3: Cold,Debt Scheme
2d0cef3e-c2bb-47a3-b101-a3f700c29a2a,API,Google,173,SMS Sent,0,0.33806969321936636,Tier 3: Cold,Debt Scheme
e98a7700-633b-43f8-a6f4-aeea6f5636d5,API,Olark Chat,0,SMS Sent,1,0.9750432951070329,Tier 1: Hot,Debt Scheme
21a2195d-9727-4ded-8779-d591adaf9546,Landing Page Submission,Direct Traffic,1153,SMS Sent,1,0.9443145909823167,Tier 1: Hot,Equity Scheme
61b31afb-dc32-4ace-a85b-b84638e80097,Landing Page Submission,Direct Traffic,207,Email Opened,0,0.36255418832822256,Tier 3: Cold,Debt Scheme
12672871-041d-489f-9ee0-7677a17bc889,Landing Page Submission,Direct Traffic,53,SMS Sent,1,0.7226182212587285,Tier 2: Nurture,Debt Scheme
7ea174a1-d6a9-4ff0-abab-699985f48310,Landing Page Submission,Direct Traffic,698,Email Opened,0,0.21071271995331825,Tier 3: Cold,Debt Scheme
0027a9f7-64d9-4f1f-b80c-977527a2e325,Landing Page Submission,Organic Search,170,Unreachable,0,0.1563344206098552,Tier 3: Cold,Debt Scheme
6b8db7d8-f491-467e-af9c-a0cb3f00fdb8,Landing Page Submission,Direct Traffic,24,Converted to Lead,0,0.2432700373401306,Tier 3: Cold,Debt Scheme
b60aef6f-a3b6-48a3-8649-1ec652c2f613,Landing Page Submission,Direct Traffic,1293,Converted to Lead,0,0.33155185920092045,Tier 3: Cold,Equity Scheme
349dbfe1-a828-4105-80b3-ca0505f5f403,Landing Page Submission,Direct Traffic,227,SMS Sent,0,0.3217984101980888,Tier 3: Cold,Debt Scheme
98706b37-b3ab-4a3d-84ac-8ddf41b065c8,Landing Page Submission,Direct Traffic,1256,SMS Sent,1,0.8413656722845524,Tier 1: Hot,Equity Scheme
69d48431-2efc-452b-aa02-056a417360c3,Landing Page Submission,Organic Search,564,SMS Sent,1,0.8055951064840365,Tier 1: Hot,Debt Scheme
7379b360-c946-4a9c-a6e3-754e1b3cfce9,API,Olark Chat,0,Olark Chat Conversation,0,0.38481190344864163,Tier 3: Cold,Debt Scheme
5f2dc74b-c7a6-46b7-8001-474ceb9a89a7,Landing Page Submission,Direct Traffic,1106,Olark Chat Conversation,0,0.10919967031816248,Tier 3: Cold,Equity Scheme
2c362f7f-8cd7-41e5-a5b4-64b7a75ffdde,Landing Page Submission,Direct Traffic,423,SMS Sent,0,0.2577173667755965,Tier 3: Cold,Debt Scheme
5e748f60-2b1c-4793-a143-6b097df3aa88,Lead Add Form,,926,Email Bounced,0,0.36549432996337683,Tier 3: Cold,Debt Scheme
78c4cf44-4a06-483f-9f9b-05ed1843ff00,API,Google,431,Email Opened,0,0.29115056466218203,Tier 3: Cold,Debt Scheme
864ce865-2a1d-4f25-a6e7-e8d737af7208,API,Olark Chat,947,SMS Sent,0,0.32801663077517446,Tier 3: Cold,Debt Scheme
76519412-808f-465c-87c9-5e770092fb0a,Landing Page Submission,Direct Traffic,413,SMS Sent,0,0.2808367374118697,Tier 3: Cold,Debt Scheme
1f691d7c-ccdb-467c-9302-30e8af12688a,Lead Add Form,,0,SMS Sent,1,0.9415683001803701,Tier 1: Hot,Debt Scheme
96cb1f7a-7908-4d8b-b1da-27aa4fc01ef2,Landing Page Submission,Google,381,SMS Sent,1,0.7862955077678364,Tier 2: Nurture,Debt Scheme
a7e2ecde-75aa-42ef-8f64-29ecf1a1d74f,Landing Page Submission,Google,281,Email Opened,0,0.27186568762033203,Tier 3: Cold,Debt Scheme
bcf65e89-e82a-4a17-bdbd-593558b3f7bd,Landing Page Submission,Direct Traffic,39,Converted to Lead,0,0.1319957921900812,Tier 3: Cold,Debt Scheme
ada7f235-8e83-4212-ac5c-69111e8a0048,API,Google,858,SMS Sent,0,0.15592494673974966,Tier 3: Cold,Debt Scheme
d8e00ee5-a292-40aa-a7f8-500ceb808dc7,Landing Page Submission,Direct Traffic,423,Email Opened,0,0.23406342264639163,Tier 3: Cold,Debt Scheme
aedeace7-ddb6-4df4-86ff-00fe6ce647f1,API,Olark Chat,0,Email Bounced,0,0.15443903202517056,Tier 3: Cold,Debt Scheme
95ac99af-fa67-4e45-addc-7a6fadcd95c9,Landing Page Submission,Google,35,Email Opened,0,0.43729050808482783,Tier 3: Cold,Debt Scheme
55bae09c-1c78-4453-8252-5f3473c39d76,API,Direct Traffic,209,SMS Sent,1,0.7192575525035442,Tier 2: Nurture,Debt Scheme
c64c26dd-b712-4482-89a1-fa07dce2aca2,Landing Page Submission,Google,89,Email Bounced,0,0.21763837617721132,Tier 3: Cold,Debt Scheme
9ece72a5-2bcd-43dd-8472-230c678acc19,Landing Page Submission,Google,1141,Email Opened,1,0.7113946640937008,Tier 2: Nurture,Equity Scheme
6cceb5f4-c255-408e-87a0-a830d39806f6,Landing Page Submission,Direct Traffic,277,Page Visited on Website,0,0.2868136622078251,Tier 3: Cold,Debt Scheme
a6df299b-f612-476e-8a0d-ad948dbaf755,Landing Page Submission,Direct Traffic,16,SMS Sent,0,0.385455443180519,Tier 3: Cold,Debt Scheme
5e9912aa-fcfb-4a5f-987f-27884570c96c,API,Olark Chat,0,Email Link Clicked,0,0.3196059634359298,Tier 3: Cold,Debt Scheme
c2e49ddb-1aff-4d5f-9525-0b82d4640216,Landing Page Submission,Organic Search,945,SMS Sent,1,0.7713399246889706,Tier 2: Nurture,Debt Scheme
bb2c1e72-432a-4a99-81c1-a2429564ff55,Landing Page Submission,Direct Traffic,65,Page Visited on Website,0,0.3671110349634086,Tier 3: Cold,Debt Scheme
075d0544-4b42-4bea-a2c1-ab1f7ba96d0b,Landing Page Submission,Direct Traffic,6,Email Opened,0,0.36139684245364134,Tier 3: Cold,Debt Scheme
0b384a9d-57a8-49b2-82a0-ada022a2c86a,API,Google,478,Converted to Lead,0,0.27840294694826834,Tier 3: Cold,Debt Scheme
c9ecd8d4-1294-4d98-a738-2d4b53b9f745,API,Olark Chat,1083,SMS Sent,1,0.7197229672662019,Tier 2: Nurture,Equity Scheme
e277adea-5a82-43bb-ad34-7fe9a53f4329,Landing Page Submission,Direct Traffic,43,Email Link Clicked,0,0.41795617199164053,Tier 3: Cold,Debt Scheme
39e22700-bafc-4b53-a1d6-49845c3510f9,Lead Add Form,Reference,0,Email Opened,1,0.7622237978269264,Tier 2: Nurture,Debt Scheme
95d1590f-7c47-4f40-9806-388f4472d3a4,Lead Add Form,Welingak Website,967,Email Opened,1,0.91406371890409,Tier 1: Hot,Debt Scheme
89bb32f6-bc50-4869-967c-ac15153bf659,Landing Page Submission,Organic Search,181,SMS Sent,1,0.7548502219347546,Tier 2: Nurture,Debt Scheme
472f29ba-9982-4837-879d-a15bc8236dd5,Landing Page Submission,Direct Traffic,282,SMS Sent,1,0.8663126115283832,Tier 1: Hot,Debt Scheme
bcb719d5-cb1e-4be8-aa28-9e375db73f9a,API,Google,489,SMS Sent,0,0.21361603480901709,Tier 3: Cold,Debt Scheme
50bf7f2d-db59-4029-87f2-bfdce72f9aca,Landing Page Submission,Google,358,Email Opened,0,0.16397086593222374,Tier 3: Cold,Debt Scheme
55697005-1b66-4f33-8657-5d24863e679c,Landing Page Submission,Direct Traffic,56,Form Submitted on Website,0,0.4135534287052538,Tier 3: Cold,Debt Scheme
7dbe799a-a1b1-40b7-9b72-c64f6ddc2bf4,API,Google,1270,Email Opened,0,0.3605709364822432,Tier 3: Cold,Equity Scheme
01768ee7-afec-47ac-9a98-018b9961de5e,API,Google,987,Email Opened,1,0.8021695764206617,Tier 1: Hot,Debt Scheme
c2e99a7a-def8-4ff4-9fdb-882b777c86f3,Landing Page Submission,Direct Traffic,432,SMS Sent,0,0.44361857291928797,Tier 3: Cold,Debt Scheme
342e5147-249c-4a5e-8944-82a8dfc5eb06,API,Olark Chat,0,Email Opened,1,0.7144364904416827,Tier 2: Nurture,Debt Scheme
7c7f152f-d99a-460c-98a4-fdf4dcea91d7,API,Olark Chat,0,Olark Chat Conversation,1,0.7778650220972736,Tier 2: Nurture,Debt Scheme
0b7ad8c2-7f1a-4c60-89d6-85ad7f7104f6,Landing Page Submission,Google,132,Converted to Lead,0,0.11685277621062033,Tier 3: Cold,Debt Scheme
35af1cf9-1272-4fd2-a9c3-49044fcb7267,API,Olark Chat,0,Olark Chat Conversation,0,0.2767363216297587,Tier 3: Cold,Debt Scheme
d3659904-862d-49b0-a26b-b016b799a089,Lead Add Form,Welingak Website,0,Email Opened,1,0.9737719707014689,Tier 1: Hot,Debt Scheme
